holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,days,traffic_volume
None,283.85,0,0,20,Clouds,few clouds,10/16/2012 11:00,Tuesday,4784
None,286.01,0,0,40,Clouds,scattered clouds,10/16/2012 12:00,Tuesday,5015
None,286.31,0,0,1,Clear,sky is clear,10/16/2012 13:00,Tuesday,5057
None,288.15,0,0,75,Clouds,broken clouds,10/16/2012 14:00,Tuesday,5430
None,289.15,0,0,75,Clouds,broken clouds,10/16/2012 15:00,Tuesday,5813
None,288.99,0,0,75,Clouds,broken clouds,10/16/2012 16:00,Tuesday,6496
None,288.86,0,0,75,Clouds,broken clouds,10/16/2012 17:00,Tuesday,6429
None,288.16,0,0,90,Clouds,overcast clouds,10/16/2012 18:00,Tuesday,5142
None,287.28,0,0,68,Rain,light rain,10/16/2012 19:00,Tuesday,3311
None,287.04,0,0,90,Clouds,overcast clouds,10/16/2012 20:00,Tuesday,2777
None,286.9,0,0,90,Clouds,overcast clouds,10/16/2012 21:00,Tuesday,2331
None,287.09,0,0,90,Clouds,overcast clouds,10/16/2012 22:00,Tuesday,1767
None,287.09,0,0,90,Clouds,overcast clouds,10/16/2012 23:00,Tuesday,1093
None,286.89,0,0,75,Clouds,broken clouds,10/17/2012 0:00,Wednesday,554
None,286.93,0,0,75,Clouds,broken clouds,10/17/2012 1:00,Wednesday,333
None,286.93,0,0,90,Clouds,overcast clouds,10/17/2012 2:00,Wednesday,267
None,287.07,0,0,90,Clouds,overcast clouds,10/17/2012 3:00,Wednesday,358
None,286.56,0,0,75,Clouds,broken clouds,10/17/2012 4:00,Wednesday,777
None,285.91,0,0,90,Clouds,overcast clouds,10/17/2012 5:00,Wednesday,2732
None,285.29,0,0,90,Clouds,overcast clouds,10/17/2012 6:00,Wednesday,5637
None,284.92,0,0,75,Clouds,broken clouds,10/17/2012 7:00,Wednesday,5564
None,285.35,0,0,75,Clouds,broken clouds,10/17/2012 8:00,Wednesday,6274
None,285.72,0,0,100,Rain,proximity shower rain,10/17/2012 9:00,Wednesday,5403
None,285.72,0,0,100,Rain,light rain,10/17/2012 9:00,Wednesday,5403
None,287.09,0,0,75,Clouds,broken clouds,10/17/2012 10:00,Wednesday,4680
None,288.31,0,0,75,Clouds,broken clouds,10/17/2012 11:00,Wednesday,4642
None,288.61,0,0,1,Clear,sky is clear,10/17/2012 12:00,Wednesday,4979
None,290.32,0,0,1,Clear,sky is clear,10/17/2012 13:00,Wednesday,4851
None,291.36,0,0,1,Clear,sky is clear,10/17/2012 14:00,Wednesday,4291
None,292.01,0,0,1,Clear,sky is clear,10/17/2012 15:00,Wednesday,4714
None,292.61,0,0,1,Clear,sky is clear,10/17/2012 16:00,Wednesday,6723
None,292.65,0,0,1,Clear,sky is clear,10/17/2012 17:00,Wednesday,6180
None,290.52,0,0,40,Clouds,scattered clouds,10/17/2012 18:00,Wednesday,4843
None,288.35,0,0,40,Clouds,scattered clouds,10/17/2012 19:00,Wednesday,3435
None,286.72,0,0,40,Clouds,scattered clouds,10/17/2012 20:00,Wednesday,2921
None,285.49,0,0,40,Clouds,scattered clouds,10/17/2012 21:00,Wednesday,2763
None,284.22,0,0,20,Clouds,few clouds,10/17/2012 22:00,Wednesday,1930
None,283.8,0,0,20,Clouds,few clouds,10/17/2012 23:00,Wednesday,1160
None,283.72,0,0,20,Clouds,few clouds,10/18/2012 0:00,Thursday,654
None,282.8,0,0,40,Clouds,scattered clouds,10/18/2012 1:00,Thursday,374
None,282.32,0,0,99,Mist,mist,10/18/2012 2:00,Thursday,301
None,282.38,0,0,99,Mist,mist,10/18/2012 3:00,Thursday,397
None,282.76,0,0,90,Clouds,overcast clouds,10/18/2012 4:00,Thursday,794
None,282.88,0,0,99,Mist,mist,10/18/2012 5:00,Thursday,2564
None,284.18,0,0,75,Clouds,broken clouds,10/18/2012 6:00,Thursday,5358
None,284.69,0,0,90,Clouds,overcast clouds,10/18/2012 7:00,Thursday,6441
None,285,0,0,90,Clouds,overcast clouds,10/18/2012 8:00,Thursday,5536
None,286.9,0,0,99,Rain,light rain,10/18/2012 9:00,Thursday,5256
None,288.35,0,0,90,Clouds,overcast clouds,10/18/2012 10:00,Thursday,4619
None,289.59,0,0,90,Clouds,overcast clouds,10/18/2012 11:00,Thursday,5107
None,288.27,0,0,99,Rain,light rain,10/18/2012 12:00,Thursday,5147
None,286.41,0,0,90,Clouds,overcast clouds,10/18/2012 13:00,Thursday,5283
None,285.96,0,0,90,Clouds,overcast clouds,10/18/2012 14:00,Thursday,5704
None,287.04,0,0,90,Clouds,overcast clouds,10/18/2012 15:00,Thursday,5887
None,287.18,0,0,90,Clouds,overcast clouds,10/18/2012 16:00,Thursday,6307
None,286.94,0,0,90,Clouds,overcast clouds,10/18/2012 17:00,Thursday,5953
None,286.01,0,0,90,Clouds,overcast clouds,10/18/2012 18:00,Thursday,4519
None,284.67,0,0,100,Drizzle,light intensity drizzle,10/18/2012 19:00,Thursday,3427
None,283.44,0,0,100,Rain,light rain,10/18/2012 20:00,Thursday,2921
None,282.51,0,0,100,Drizzle,light intensity drizzle,10/18/2012 21:00,Thursday,2649
None,281.9,0,0,90,Clouds,overcast clouds,10/18/2012 22:00,Thursday,2005
None,281.85,0,0,90,Clouds,overcast clouds,10/18/2012 23:00,Thursday,1177
None,281.28,0,0,90,Clouds,overcast clouds,10/19/2012 0:00,Friday,699
None,280.97,0,0,87,Mist,mist,10/19/2012 1:00,Friday,436
None,280.44,0,0,87,Drizzle,light intensity drizzle,10/19/2012 2:00,Friday,353
None,280.44,0,0,87,Mist,mist,10/19/2012 2:00,Friday,353
None,280.02,0,0,87,Mist,mist,10/19/2012 3:00,Friday,399
None,279.79,0,0,87,Drizzle,light intensity drizzle,10/19/2012 4:00,Friday,720
None,279.79,0,0,87,Mist,mist,10/19/2012 4:00,Friday,720
None,279.79,0,0,87,Rain,light rain,10/19/2012 4:00,Friday,720
None,279.79,0,0,87,Drizzle,drizzle,10/19/2012 4:00,Friday,720
None,279.74,0,0,87,Mist,mist,10/19/2012 5:00,Friday,2370
None,279.74,0,0,87,Rain,light rain,10/19/2012 5:00,Friday,2370
None,279.65,0,0,87,Drizzle,light intensity drizzle,10/19/2012 6:00,Friday,5162
None,279.65,0,0,87,Mist,mist,10/19/2012 6:00,Friday,5162
None,279.65,0,0,87,Rain,light rain,10/19/2012 6:00,Friday,5162
None,279.45,0,0,91,Mist,mist,10/19/2012 7:00,Friday,5777
None,279.45,0,0,91,Rain,moderate rain,10/19/2012 7:00,Friday,5777
None,279.22,0,0,91,Drizzle,light intensity drizzle,10/19/2012 8:00,Friday,5235
None,279.22,0,0,91,Mist,mist,10/19/2012 8:00,Friday,5235
None,279.22,0,0,91,Rain,light rain,10/19/2012 8:00,Friday,5235
None,279.35,0,0,91,Rain,light rain,10/19/2012 9:00,Friday,4606
None,279.35,0,0,91,Mist,mist,10/19/2012 9:00,Friday,4606
None,279.92,0,0,91,Mist,mist,10/19/2012 10:00,Friday,4328
None,280.44,0,0,90,Clouds,overcast clouds,10/19/2012 11:00,Friday,4282
None,281,0,0,90,Clouds,overcast clouds,10/19/2012 12:00,Friday,4489
None,281.51,0,0,90,Clouds,overcast clouds,10/19/2012 13:00,Friday,4908
None,281.93,0,0,92,Mist,mist,10/19/2012 14:00,Friday,5620
None,281.94,0,0,92,Mist,mist,10/19/2012 15:00,Friday,5849
None,281.94,0,0,92,Drizzle,light intensity drizzle,10/19/2012 15:00,Friday,5849
None,282.27,0,0,92,Rain,moderate rain,10/19/2012 16:00,Friday,4945
None,282.41,0,0,92,Rain,light rain,10/19/2012 17:00,Friday,4619
None,282.21,0,0,90,Clouds,overcast clouds,10/19/2012 18:00,Friday,4479
None,281.69,0,0,75,Clouds,broken clouds,10/19/2012 19:00,Friday,3804
None,281.26,0,0,90,Clouds,overcast clouds,10/19/2012 20:00,Friday,2908
None,280.66,0,0,92,Mist,mist,10/19/2012 21:00,Friday,2942
None,280.43,0,0,92,Drizzle,drizzle,10/19/2012 22:00,Friday,3077
None,280.43,0,0,92,Drizzle,light intensity drizzle,10/19/2012 22:00,Friday,3077
None,280.1,0,0,92,Mist,mist,10/19/2012 23:00,Friday,2051
None,280.1,0,0,92,Rain,light rain,10/19/2012 23:00,Friday,2051
None,280.1,0,0,92,Drizzle,light intensity drizzle,10/19/2012 23:00,Friday,2051
None,280.06,0,0,92,Rain,light rain,10/20/2012 0:00,Saturday,1270
None,280.06,0,0,92,Rain,moderate rain,10/20/2012 0:00,Saturday,1270
None,280.28,0,0,96,Drizzle,drizzle,10/20/2012 1:00,Saturday,773
None,280.28,0,0,96,Rain,light rain,10/20/2012 1:00,Saturday,773
None,280.38,0,0,96,Drizzle,light intensity drizzle,10/20/2012 2:00,Saturday,589
None,280.62,0,0,96,Drizzle,light intensity drizzle,10/20/2012 3:00,Saturday,432
None,280.62,0,0,96,Mist,mist,10/20/2012 3:00,Saturday,432
None,280.91,0,0,96,Mist,mist,10/20/2012 4:00,Saturday,401
None,280.91,0,0,96,Drizzle,drizzle,10/20/2012 4:00,Saturday,401
None,280.91,0,0,96,Rain,light rain,10/20/2012 4:00,Saturday,401
None,280.96,0,0,96,Rain,light rain,10/20/2012 5:00,Saturday,759
None,280.96,0,0,96,Mist,mist,10/20/2012 5:00,Saturday,759
None,280.96,0,0,96,Drizzle,drizzle,10/20/2012 5:00,Saturday,759
None,281.13,0,0,96,Rain,light rain,10/20/2012 6:00,Saturday,1313
None,281.13,0,0,96,Mist,mist,10/20/2012 6:00,Saturday,1313
None,281.13,0,0,96,Drizzle,light intensity drizzle,10/20/2012 6:00,Saturday,1313
None,281.28,0,0,100,Rain,light rain,10/20/2012 7:00,Saturday,1824
None,281.28,0,0,100,Mist,mist,10/20/2012 7:00,Saturday,1824
None,281.28,0,0,100,Drizzle,drizzle,10/20/2012 7:00,Saturday,1824
None,281.19,0,0,100,Rain,light rain,10/20/2012 8:00,Saturday,2787
None,281.19,0,0,100,Mist,mist,10/20/2012 8:00,Saturday,2787
None,281.19,0,0,100,Drizzle,drizzle,10/20/2012 8:00,Saturday,2787
None,281.7,0,0,100,Rain,light rain,10/20/2012 9:00,Saturday,3713
None,281.7,0,0,100,Drizzle,drizzle,10/20/2012 9:00,Saturday,3713
None,281.7,0,0,100,Mist,mist,10/20/2012 9:00,Saturday,3713
None,281.7,0,0,100,Drizzle,light intensity drizzle,10/20/2012 9:00,Saturday,3713
None,282.02,0,0,100,Rain,light rain,10/20/2012 10:00,Saturday,3815
None,282.02,0,0,100,Drizzle,drizzle,10/20/2012 10:00,Saturday,3815
None,282.02,0,0,100,Mist,mist,10/20/2012 10:00,Saturday,3815
None,282.02,0,0,100,Rain,moderate rain,10/20/2012 10:00,Saturday,3815
None,282.35,0,0,100,Rain,light rain,10/20/2012 11:00,Saturday,4339
None,282.35,0,0,100,Mist,mist,10/20/2012 11:00,Saturday,4339
None,282.35,0,0,100,Drizzle,drizzle,10/20/2012 11:00,Saturday,4339
None,282.71,0,0,100,Rain,heavy intensity rain,10/20/2012 12:00,Saturday,4613
None,282.71,0,0,100,Mist,mist,10/20/2012 12:00,Saturday,4613
None,282.71,0,0,100,Rain,light rain,10/20/2012 12:00,Saturday,4613
None,282.71,0,0,100,Rain,moderate rain,10/20/2012 12:00,Saturday,4613
None,283.31,0,0,48,Rain,light rain,10/20/2012 13:00,Saturday,4507
None,283.79,0,0,90,Clouds,overcast clouds,10/20/2012 14:00,Saturday,4452
None,284.2,0,0,75,Clouds,broken clouds,10/20/2012 15:00,Saturday,4636
None,284.32,0,0,90,Clouds,overcast clouds,10/20/2012 16:00,Saturday,4810
None,284.13,0,0,75,Clouds,broken clouds,10/20/2012 17:00,Saturday,5125
None,283.14,0,0,40,Clouds,scattered clouds,10/20/2012 18:00,Saturday,4337
None,281.4,0,0,40,Clouds,scattered clouds,10/20/2012 19:00,Saturday,3644
None,280.47,0,0,20,Clouds,few clouds,10/20/2012 20:00,Saturday,3107
None,279.52,0,0,20,Clouds,few clouds,10/20/2012 21:00,Saturday,2929
None,278.85,0,0,48,Mist,mist,10/20/2012 22:00,Saturday,2865
None,278.12,0,0,48,Fog,fog,10/20/2012 23:00,Saturday,2340
None,277.94,0,0,48,Mist,mist,10/21/2012 0:00,Sunday,1372
None,275.93,0,0,60,Fog,fog,10/21/2012 8:00,Sunday,1928
None,275.93,0,0,60,Mist,mist,10/21/2012 8:00,Sunday,1928
None,284.09,0,0,75,Clouds,broken clouds,10/21/2012 17:00,Sunday,4695
None,282.6,0,0,75,Clouds,broken clouds,10/21/2012 18:00,Sunday,4335
None,281.72,0,0,90,Clouds,overcast clouds,10/21/2012 22:00,Sunday,1583
None,281.26,0,0,90,Clouds,overcast clouds,10/21/2012 23:00,Sunday,959
None,281.29,0,0,75,Clouds,broken clouds,10/22/2012 0:00,Monday,498
None,281.01,0,0,75,Clouds,broken clouds,10/22/2012 1:00,Monday,306
None,280.57,0,0,40,Clouds,scattered clouds,10/22/2012 2:00,Monday,259
None,280.54,0,0,75,Clouds,broken clouds,10/22/2012 3:00,Monday,324
None,279.37,0,0,8,Mist,mist,10/22/2012 4:00,Monday,806
None,279.18,0,0,8,Mist,mist,10/22/2012 5:00,Monday,2622
None,279.05,0,0,8,Mist,mist,10/22/2012 6:00,Monday,5456
None,282.7,0,0,38,Clear,sky is clear,10/22/2012 10:00,Monday,4324
None,286.17,0,0,40,Clouds,scattered clouds,10/22/2012 11:00,Monday,4378
None,288.61,0,0,75,Clouds,broken clouds,10/22/2012 12:00,Monday,4639
None,290.59,0,0,20,Clouds,few clouds,10/22/2012 13:00,Monday,4546
None,292.21,0,0,75,Clouds,broken clouds,10/22/2012 14:00,Monday,5006
None,293.56,0,0,75,Clouds,broken clouds,10/22/2012 15:00,Monday,5361
None,293.43,0,0,40,Clouds,scattered clouds,10/22/2012 16:00,Monday,6101
None,293.4,0,0,40,Clouds,scattered clouds,10/22/2012 17:00,Monday,5781
None,291.47,0,0,20,Clouds,few clouds,10/22/2012 18:00,Monday,4272
None,289.17,0,0,20,Clouds,few clouds,10/22/2012 19:00,Monday,3091
None,287.28,0,0,1,Clear,sky is clear,10/22/2012 20:00,Monday,2434
None,286.1,0,0,1,Clear,sky is clear,10/22/2012 21:00,Monday,1984
None,285.45,0,0,75,Clouds,broken clouds,10/22/2012 22:00,Monday,1383
None,285.33,0,0,90,Clouds,overcast clouds,10/22/2012 23:00,Monday,959
None,285.07,0,0,90,Clouds,overcast clouds,10/23/2012 0:00,Tuesday,511
None,284.58,0,0,90,Clouds,overcast clouds,10/23/2012 1:00,Tuesday,346
None,283.88,0,0,75,Clouds,broken clouds,10/23/2012 2:00,Tuesday,253
None,283.55,0,0,75,Clouds,broken clouds,10/23/2012 3:00,Tuesday,349
None,282.85,0,0,20,Clouds,few clouds,10/23/2012 4:00,Tuesday,807
None,282.42,0,0,20,Clouds,few clouds,10/23/2012 5:00,Tuesday,2669
None,282.13,0,0,75,Clouds,broken clouds,10/23/2012 6:00,Tuesday,5210
None,281.85,0,0,40,Clouds,scattered clouds,10/23/2012 7:00,Tuesday,6083
None,281.85,0,0,20,Clouds,few clouds,10/23/2012 8:00,Tuesday,5790
None,283.07,0,0,75,Clouds,broken clouds,10/23/2012 9:00,Tuesday,5484
None,284.53,0,0,90,Clouds,overcast clouds,10/23/2012 10:00,Tuesday,4407
None,285.6,0,0,75,Clouds,broken clouds,10/23/2012 11:00,Tuesday,4725
None,286.63,0,0,90,Clouds,overcast clouds,10/23/2012 12:00,Tuesday,4826
None,286.75,0,0,99,Rain,moderate rain,10/23/2012 13:00,Tuesday,4945
None,287.97,0,0,90,Clouds,overcast clouds,10/23/2012 14:00,Tuesday,5065
None,288.54,0,0,99,Thunderstorm,proximity thunderstorm,10/23/2012 15:00,Tuesday,5618
None,288.72,0,0,90,Clouds,overcast clouds,10/23/2012 16:00,Tuesday,6094
None,288.53,0,0,90,Clouds,overcast clouds,10/23/2012 17:00,Tuesday,5844
None,288.16,0,0,90,Clouds,overcast clouds,10/23/2012 18:00,Tuesday,4649
None,287.59,0,0,90,Clouds,overcast clouds,10/23/2012 19:00,Tuesday,3180
None,287.21,0,0,90,Clouds,overcast clouds,10/23/2012 20:00,Tuesday,2963
None,286.29,0,0,90,Clouds,overcast clouds,10/23/2012 21:00,Tuesday,2450
None,285.7,0,0,90,Clouds,overcast clouds,10/23/2012 22:00,Tuesday,1613
None,285.61,0,0,90,Clouds,overcast clouds,10/23/2012 23:00,Tuesday,1021
None,285.37,0,0,99,Drizzle,light intensity drizzle,10/24/2012 0:00,Wednesday,580
None,285.37,0,0,99,Mist,mist,10/24/2012 0:00,Wednesday,580
None,285.51,0,0,90,Clouds,overcast clouds,10/24/2012 1:00,Wednesday,298
None,285.6,0,0,100,Haze,haze,10/24/2012 2:00,Wednesday,261
None,285.99,0,0,100,Mist,mist,10/24/2012 3:00,Wednesday,408
None,285.99,0,0,100,Haze,haze,10/24/2012 3:00,Wednesday,408
None,285.94,0,0,100,Mist,mist,10/24/2012 4:00,Wednesday,793
None,285.94,0,0,100,Thunderstorm,proximity thunderstorm,10/24/2012 4:00,Wednesday,793
None,285.97,0,0,90,Mist,mist,10/24/2012 5:00,Wednesday,2643
None,285.97,0,0,90,Rain,light rain,10/24/2012 5:00,Wednesday,2643
None,285.97,0,0,90,Thunderstorm,proximity thunderstorm,10/24/2012 5:00,Wednesday,2643
None,285.73,0,0,90,Mist,mist,10/24/2012 6:00,Wednesday,5593
None,285.73,0,0,90,Thunderstorm,thunderstorm with light rain,10/24/2012 6:00,Wednesday,5593
None,285.73,0,0,90,Rain,moderate rain,10/24/2012 6:00,Wednesday,5593
None,285.73,0,0,90,Thunderstorm,proximity thunderstorm,10/24/2012 6:00,Wednesday,5593
None,285.5,0,0,90,Rain,light rain,10/24/2012 7:00,Wednesday,5722
None,285.5,0,0,90,Mist,mist,10/24/2012 7:00,Wednesday,5722
None,285.55,0,0,90,Drizzle,light intensity drizzle,10/24/2012 8:00,Wednesday,5607
None,285.55,0,0,90,Mist,mist,10/24/2012 8:00,Wednesday,5607
None,285.55,0,0,90,Rain,light rain,10/24/2012 8:00,Wednesday,5607
None,285.55,0,0,90,Thunderstorm,proximity thunderstorm,10/24/2012 8:00,Wednesday,5607
None,285.93,0,0,90,Drizzle,light intensity drizzle,10/24/2012 9:00,Wednesday,5492
None,285.93,0,0,90,Mist,mist,10/24/2012 9:00,Wednesday,5492
None,285.93,0,0,90,Rain,moderate rain,10/24/2012 9:00,Wednesday,5492
None,286.34,0,0,90,Mist,mist,10/24/2012 10:00,Wednesday,4542
None,286.82,0,0,90,Mist,mist,10/24/2012 11:00,Wednesday,4720
None,286.82,0,0,90,Fog,fog,10/24/2012 11:00,Wednesday,4720
None,288.36,0,0,90,Mist,mist,10/24/2012 12:00,Wednesday,4982
None,288.36,0,0,90,Haze,haze,10/24/2012 12:00,Wednesday,4982
None,288.36,0,0,90,Fog,fog,10/24/2012 12:00,Wednesday,4982
None,289.08,0,0,90,Haze,haze,10/24/2012 13:00,Wednesday,5032
None,289.08,0,0,90,Mist,mist,10/24/2012 13:00,Wednesday,5032
None,289.08,0,0,90,Fog,fog,10/24/2012 13:00,Wednesday,5032
None,289.88,0,0,90,Mist,mist,10/24/2012 14:00,Wednesday,5212
None,289.88,0,0,90,Haze,haze,10/24/2012 14:00,Wednesday,5212
None,290.24,0,0,90,Mist,mist,10/24/2012 15:00,Wednesday,5661
None,290.24,0,0,90,Haze,haze,10/24/2012 15:00,Wednesday,5661
None,290.24,0,0,90,Rain,moderate rain,10/24/2012 15:00,Wednesday,5661
None,290.01,0,0,90,Mist,mist,10/24/2012 16:00,Wednesday,5812
None,289.62,0,0,90,Haze,haze,10/24/2012 17:00,Wednesday,5855
None,289.62,0,0,90,Mist,mist,10/24/2012 17:00,Wednesday,5855
None,289.61,0,0,90,Haze,haze,10/24/2012 18:00,Wednesday,4416
None,289.61,0,0,90,Mist,mist,10/24/2012 18:00,Wednesday,4416
None,289.06,0,0,90,Mist,mist,10/24/2012 19:00,Wednesday,3118
None,288.34,0,0,75,Haze,haze,10/24/2012 20:00,Wednesday,2877
None,288.34,0,0,75,Mist,mist,10/24/2012 20:00,Wednesday,2877
None,287.06,0,0,20,Mist,mist,10/24/2012 21:00,Wednesday,2498
None,287.41,0,0,75,Mist,mist,10/24/2012 22:00,Wednesday,1701
None,287.52,0,0,90,Mist,mist,10/24/2012 23:00,Wednesday,1028
None,287.81,0,0,90,Mist,mist,10/25/2012 0:00,Thursday,578
None,287.29,0,0,75,Mist,mist,10/25/2012 1:00,Thursday,354
None,287.23,0,0,90,Mist,mist,10/25/2012 2:00,Thursday,272
None,286.44,0,0,90,Mist,mist,10/25/2012 3:00,Thursday,370
None,285.32,0,0,90,Mist,mist,10/25/2012 4:00,Thursday,809
None,285.32,0,0,90,Fog,fog,10/25/2012 4:00,Thursday,809
None,285.43,0,0,90,Mist,mist,10/25/2012 5:00,Thursday,2641
None,285.53,0,0,75,Mist,mist,10/25/2012 6:00,Thursday,4957
None,285.2,0,0,90,Mist,mist,10/25/2012 7:00,Thursday,6036
None,285.2,0,0,90,Fog,fog,10/25/2012 7:00,Thursday,6036
None,285.02,0,0,90,Mist,mist,10/25/2012 8:00,Thursday,5309
None,286.43,0,0,90,Mist,mist,10/25/2012 10:00,Thursday,4438
None,287.36,0,0,90,Mist,mist,10/25/2012 11:00,Thursday,4723
None,287.6,0,0,90,Mist,mist,10/25/2012 12:00,Thursday,4879
None,287.29,0,0,90,Clouds,overcast clouds,10/25/2012 13:00,Thursday,5062
None,286.41,0,0,90,Rain,light rain,10/25/2012 14:00,Thursday,5450
None,286.41,0,0,90,Mist,mist,10/25/2012 14:00,Thursday,5450
None,286.41,0,0,90,Drizzle,light intensity drizzle,10/25/2012 14:00,Thursday,5450
None,286.41,0,0,90,Drizzle,drizzle,10/25/2012 14:00,Thursday,5450
None,285.8,0,0,90,Drizzle,light intensity drizzle,10/25/2012 15:00,Thursday,5888
None,285.8,0,0,90,Mist,mist,10/25/2012 15:00,Thursday,5888
None,285.8,0,0,90,Rain,light rain,10/25/2012 15:00,Thursday,5888
None,285.8,0,0,90,Drizzle,drizzle,10/25/2012 15:00,Thursday,5888
None,285.8,0,0,90,Rain,moderate rain,10/25/2012 15:00,Thursday,5888
None,285.29,0,0,90,Rain,light rain,10/25/2012 16:00,Thursday,6473
None,285.29,0,0,90,Mist,mist,10/25/2012 16:00,Thursday,6473
None,285.29,0,0,90,Drizzle,light intensity drizzle,10/25/2012 16:00,Thursday,6473
None,284.77,0,0,90,Rain,moderate rain,10/25/2012 17:00,Thursday,6488
None,284.77,0,0,90,Mist,mist,10/25/2012 17:00,Thursday,6488
None,284.77,0,0,90,Rain,light rain,10/25/2012 17:00,Thursday,6488
None,284.29,0,0,90,Drizzle,light intensity drizzle,10/25/2012 18:00,Thursday,5351
None,284.29,0,0,90,Mist,mist,10/25/2012 18:00,Thursday,5351
None,284.29,0,0,90,Rain,moderate rain,10/25/2012 18:00,Thursday,5351
None,284.29,0,0,90,Rain,light rain,10/25/2012 18:00,Thursday,5351
None,283.79,0,0,90,Drizzle,light intensity drizzle,10/25/2012 19:00,Thursday,3500
None,283.79,0,0,90,Mist,mist,10/25/2012 19:00,Thursday,3500
None,283.79,0,0,90,Rain,light rain,10/25/2012 19:00,Thursday,3500
None,283.44,0,0,90,Rain,light rain,10/25/2012 20:00,Thursday,2856
None,283.44,0,0,90,Mist,mist,10/25/2012 20:00,Thursday,2856
None,283.44,0,0,90,Drizzle,drizzle,10/25/2012 20:00,Thursday,2856
None,283.22,0,0,90,Rain,moderate rain,10/25/2012 21:00,Thursday,2587
None,283.22,0,0,90,Mist,mist,10/25/2012 21:00,Thursday,2587
None,283.22,0,0,90,Drizzle,light intensity drizzle,10/25/2012 21:00,Thursday,2587
None,282.82,0,0,90,Clouds,overcast clouds,10/25/2012 22:00,Thursday,1979
None,282.13,0,0,90,Clouds,overcast clouds,10/25/2012 23:00,Thursday,1284
None,281.05,0,0,90,Rain,light rain,10/26/2012 0:00,Friday,665
None,281.05,0,0,90,Rain,moderate rain,10/26/2012 0:00,Friday,665
None,281.05,0,0,90,Drizzle,light intensity drizzle,10/26/2012 0:00,Friday,665
None,280.44,0,0,90,Drizzle,drizzle,10/26/2012 1:00,Friday,432
None,280.44,0,0,90,Rain,light rain,10/26/2012 1:00,Friday,432
None,280.07,0,0,90,Rain,light rain,10/26/2012 2:00,Friday,326
None,280.07,0,0,90,Mist,mist,10/26/2012 2:00,Friday,326
None,280.07,0,0,90,Drizzle,light intensity drizzle,10/26/2012 2:00,Friday,326
None,279.54,0,0,90,Rain,light rain,10/26/2012 3:00,Friday,380
None,279.54,0,0,90,Mist,mist,10/26/2012 3:00,Friday,380
None,279.54,0,0,90,Drizzle,light intensity drizzle,10/26/2012 3:00,Friday,380
None,279.54,0,0,90,Drizzle,drizzle,10/26/2012 3:00,Friday,380
None,278.93,0,0,90,Rain,light rain,10/26/2012 4:00,Friday,705
None,278.93,0,0,90,Mist,mist,10/26/2012 4:00,Friday,705
None,278.93,0,0,90,Rain,moderate rain,10/26/2012 4:00,Friday,705
None,278.93,0,0,90,Drizzle,light intensity drizzle,10/26/2012 4:00,Friday,705
None,278.93,0,0,90,Drizzle,drizzle,10/26/2012 4:00,Friday,705
None,278.27,0,0,90,Rain,heavy intensity rain,10/26/2012 5:00,Friday,2430
None,278.27,0,0,90,Mist,mist,10/26/2012 5:00,Friday,2430
None,278.27,0,0,90,Rain,moderate rain,10/26/2012 5:00,Friday,2430
None,278.27,0,0,90,Thunderstorm,proximity thunderstorm with rain,10/26/2012 5:00,Friday,2430
None,278.07,0,0,90,Rain,heavy intensity rain,10/26/2012 6:00,Friday,5426
None,278.07,0,0,90,Mist,mist,10/26/2012 6:00,Friday,5426
None,278.07,0,0,90,Rain,moderate rain,10/26/2012 6:00,Friday,5426
None,277.53,0,0,90,Rain,light rain,10/26/2012 7:00,Friday,6499
None,277.53,0,0,90,Rain,moderate rain,10/26/2012 7:00,Friday,6499
None,276.23,0,0,90,Rain,light rain,10/26/2012 8:00,Friday,5856
None,276.23,0,0,90,Mist,mist,10/26/2012 8:00,Friday,5856
None,276.23,0,0,90,Rain,moderate rain,10/26/2012 8:00,Friday,5856
None,275.66,0,0,90,Rain,light rain,10/26/2012 9:00,Friday,5234
None,275.66,0,0,90,Mist,mist,10/26/2012 9:00,Friday,5234
None,275.66,0,0,90,Snow,heavy snow,10/26/2012 9:00,Friday,5234
None,275.02,0,0,90,Rain,light rain,10/26/2012 10:00,Friday,4695
None,275.02,0,0,90,Mist,mist,10/26/2012 10:00,Friday,4695
None,275.02,0,0,90,Rain,moderate rain,10/26/2012 10:00,Friday,4695
None,275.02,0,0,90,Snow,heavy snow,10/26/2012 10:00,Friday,4695
None,275.03,0,0,90,Rain,light rain,10/26/2012 11:00,Friday,5341
None,275.03,0,0,90,Snow,heavy snow,10/26/2012 11:00,Friday,5341
